Term	ID	es	nes	pval	sidak	fdr	geneset_size	leading_edge	propagated_edge
Recognition of DNA damage by PCNA-containing replication complex	R-HSA-110314	0.2371072206252585	-0.0	1.0	1.0	1.0	12	RPA1	UBB,RPA2,PCNA,RFC2,RPA1,POLE4,RFC4,POLD4,UBA52,POLD1,UBE2B,RPS27A,RAD18,RFC1,RFC5,POLE3,WDR48,POLE2,CUL4A,DDB1,DTL,POLD3,USP1,POLE,UBC,CUL4B,RBX1,RPA3,POLD2
RHOC GTPase cycle	R-HSA-9013106	0.3162766137323878	-0.0	1.0	1.0	1.0	44	SLK,PIK3R1,CAV1,PKN2,ARHGAP26,PREX1	PKN3,CAVIN1,FLOT2,RHOC,VAPB,ABCD3,TFRC,VANGL1,C1QBP,ARHGAP39,IQGAP3,ABR,SLK,ARHGAP21,MYO9B,LBR,PREX1,ARHGAP5,ARHGAP26,ARHGAP1,CCDC187,DIAPH1,VAV2,STARD13,IQGAP1,DAAM1,RACGAP1,ARHGEF11,PIK3R1,MACO1,DEPDC1B,STOM,STK10,STX5,DIAPH3,ARHGEF25,ARHGEF10,ARHGEF40,ARHGEF10L,JUP,ARHGAP35,CIT,DLC1,VAMP3,FMNL2,RTKN,ARHGAP32,MCF2,MCAM,ARHGEF5,PKN2,MCF2L,ARHGDIA,LMAN1,ARHGEF17,FMNL3,ROCK2,RHOA,ARHGAP18,ANLN,OPHN1,PKN1,FLOT1,BCR,TMPO,ARHGEF1,CAV1,ROCK1,ARHGEF12,AKAP13,ERBIN,ARHGEF28,TJP2
RHO GTPases Activate ROCKs	R-HSA-5627117	0.2948590362166698	-0.0	1.0	1.0	1.0	10	MYH9,MYH11	ROCK2,MYL6,RHOA,MYL12B,MYL9,MYH11,PAK1,RHOC,PPP1CB,MYH10,PPP1R12B,MYH9,ROCK1,PPP1R12A,RHOB,LIMK1,CFL1,LIMK2
RHOF GTPase cycle	R-HSA-9035034	0.3349541752861941	-0.0	1.0	1.0	1.0	23	SLC4A7,CAPZB,PIK3R1,CAV1	ESYT1,PIK3R2,ARHGAP12,VAMP3,POTEE,RAB7A,MTMR1,ADD3,ARHGAP32,SRGAP2,VANGL1,ARHGAP39,MCAM,SLC4A7,ACTN1,ARHGAP21,MYO9B,STEAP3,DIAPH2,ARHGAP5,ARHGAP1,BAIAP2L2,DIAPH1,FAM169A,RHOF,AKAP12,FARP1,ACTB,SYDE1,PIK3R1,BAIAP2L1,SNAP23,DEPDC1B,CAPZB,TMPO,SOWAHC,DIAPH3,BASP1,CAV1,TOR1AIP1,LMNB1
Ras activation upon Ca2+ influx through NMDA receptor	R-HSA-442982	0.31850598331925106	-0.0	1.0	1.0	1.0	12	CAMK2B,DLG4,DLG1,CAMK2D,LRRC7,CAMK2G,CAMK2A,DLG3,ACTN2,DLG2,RASGRF1	DLG1,HRAS,ACTN2,RASGRF2,CAMK2G,DLG3,KRAS,CAMK2A,NRAS,GRIN2D,LRRC7,CAMK2D,CAMK2B,RASGRF1,CALM1,NEFL,DLG4,GRIN1,DLG2
RNA Polymerase II Transcription Termination	R-HSA-73856	0.2599661189460912	-0.0	1.0	1.0	1.0	15	THOC7	POLDIP3,THOC5,NCBP1,CLP1,THOC3,MAGOH,THOC1,DDX39A,THOC7,SRSF6,RBM8A,CDC40,SRSF1,SNRPE,CPSF3,CPSF2,UPF3B,SARNP,CPSF1,RNPS1,SNRPB,LSM11,SRSF9,ZC3H11A,ZNF473,PAPOLA,SRSF5,LUZP4,LSM10,WDR33,CSTF2T,SRSF2,FYTTD1,SYMPK,FIP1L1,SRSF11,SNRPF,CPSF7,THOC2,EIF4A3,DHX38,CPSF4,THOC6,CSTF1,NUDT21,SRSF4,U2AF2,MAGOHB,SLBP,ALYREF,CHTOP,CASC3,SRRM1,SLU7,SRSF7,U2AF1,CSTF3,SRSF3,SNRPD3,PABPN1,DDX39B,NCBP2,SNRPG,CSTF2,U2AF1L4,CPSF6
RND1 GTPase cycle	R-HSA-9696273	0.2449634766608746	-0.0	1.0	1.0	1.0	23	PIK3R1,CAV1	PIK3R2,ARHGAP35,PTPN13,CCDC88A,VANGL2,FLOT2,ANKRD26,CPD,KIF14,TFRC,LEMD3,RRAS2,VANGL1,RND1,FAM83B,ALDH3A2,FRS2,STMN2,ARHGAP5,TMEM59,FAM135A,PKP4,PLEKHG5,RASAL2,DSP,DST,EPHA2,WDR6,PLXNA1,UBXN11,FRS3,PIK3R1,DEPDC1B,DLG5,EPSTI1,RBMX,CAV1,GRB7,KIDINS220,MUC13,TXNL1
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	R-HSA-8939246	0.3228914373176808	-0.0	1.0	1.0	1.0	6	RUNX2,CSF2,PRKCB,CREBBP	CREBBP,CBFB,RUNX2,PRKCB,LGALS3,CSF2
RUNX1 regulates transcription of genes involved in differentiation of HSCs	R-HSA-8939236	0.3502641915890227	-0.0	1.0	1.0	1.0	37	PSMA4,RUNX1,GATA3	PSMB5,ADRM1,MYB,MNAT1,PSMD3,H2AC20,TP73,PSMC6,H4C13,H4C14,H2BC9,PSMD6,LMO1,RPS27A,KMT2A,PSMB4,PSMA2,H4C16,H2AJ,H2BC3,H4C1,H4C12,H3C10,PSMC2,PSMD14,H2BC1,PSMA5,H2BC11,GATA1,H2BC13,H2BC17,CCNH,H2AZ2,H2BC7,H3C12,PSMA1,H4C11,PSMC5,H2BC12,H4C8,H2BC4,H4C5,H3C3,PSMD11,PSMC1,H3C7,H3C13,ABL1,H2BC12L,PSMD12,H3C11,UBC,GATA2,PSMB1,H3C14,H3C8,PSMA6,H4C3,UBB,H3C2,CBFB,H2BC5,PSMB3,H4C15,PSMB2,UBA52,PSMA7,PSMC3,H3C6,H3C4,TCF3,YAP1,LDB1,H4C4,H2BC8,H2AC18,CDK7,H2BC21,H2AB1,SEM1,H2BC6,PSMA3,H2AC14,H3-3A,LMO2,PSMB6,H3C15,TCF12,PSMD8,TAL1,H2BC14,PSMD13,H2AC6,H2BC10,PSMD1,PSMA4,H4C2,SPI1,PSMC4,H2BC15,H2AX,H2AC4,H3-3B,H4C9,ITCH,PSMD7,H3C1,H2AC19,H2AC7,H4C6,H2BC26,RUNX1,PSMD2,GATA3,H2AC8
RND2 GTPase cycle	R-HSA-9696270	0.35236560256476535	-0.0	1.0	1.0	1.0	24	PIK3R1,TXNL1,PRAG1,CAV1	ARHGAP35,PTPN13,GOLGA3,VANGL2,ANKRD26,LRRC1,KIF14,TFRC,LEMD3,VANGL1,FAM83B,SCRIB,ALDH3A2,PRAG1,PLXND1,FRS2,NUDC,DSG1,KCTD13,ARHGAP5,ARHGAP1,PKP4,FNBP1,DST,EPHA2,NISCH,WDR6,FRS3,UBXN11,CKAP4,PIK3R1,BLTP3B,DEPDC1B,TNFAIP1,DLG5,RND2,RBMX,CAV1,KTN1,MUC13,KIDINS220,TXNL1
RHOG GTPase cycle	R-HSA-9013408	0.3463365659408298	-0.0	1.0	1.0	1.0	41	SHMT2,VRK2,VAV3,MCF2L,CAV1,ARHGEF26,PIK3R1,CDC42,PREX1	ESYT1,VAV3,ITGB1,HSPE1,RHOG,VAPB,TFRC,VANGL1,ARHGAP39,MAP3K11,PAK2,KALRN,ARHGAP21,LBR,PREX1,DOCK3,ARHGAP5,ARHGAP1,ARFGAP3,VAV2,GARRE1,PAK4,ANKLE2,PIK3R1,DOCK5,LETM1,DEPDC1B,STX5,DIAPH3,KTN1,MPP7,ARHGDIB,DOCK2,ARHGAP35,CDC42EP1,VAMP3,DOCK1,CYFIP1,ARHGEF26,DSG2,RAB7A,SHMT2,EMD,ARHGAP32,LEMD3,MCF2,YKT6,ARHGEF5,MCAM,PLEKHG3,ITSN1,VAV1,MCF2L,ARHGDIA,NDUFA5,VRK2,STBD1,LMAN1,NDUFS3,IQGAP2,CDC42,TRIO,EPHA2,LAMTOR1,OPHN1,ARHGDIG,DOCK4,TMPO,ARHGEF16,CAV1,ERBIN,PLD1,PGRMC2
RHO GTPases Activate NADPH Oxidases	R-HSA-5668599	0.2760825448825294	-0.0	1.0	1.0	1.0	15	MAPK3,PIK3C3,NCF1,MAPK14,NCF4	CYBA,RAC1,CYBB,NCF2,MAPK3,MAPK11,MAPK1,PRKCB,NOXO1,PIK3R4,PIK3C3,S100A9,RAC2,NOX1,MAPK14,NCF1,S100A8,PRKCZ,PRKCD,NOX3,PIN1,NCF4,NOXA1
RHO GTPases Activate Formins	R-HSA-5663220	0.2529099764986254	-0.0	1.0	1.0	1.0	65	SPC24,MRTFA,NUF2,SPDL1,CDC42,MAD1L1,KIF18A	SPDL1,KNL1,SRF,RPS27,ZW10,CENPA,CLASP1,RCC2,DYNLL1,NUP133,NUP98,SKA1,SCAI,KIF2C,DYNC1H1,PPP2R1A,NUDC,NUP37,DYNLL2,TUBA3D,PPP2R5B,MAD2L1,TUBA3E,RANGAP1,TUBA8,MAPRE1,PPP2R1B,CENPU,PPP2CA,KIF2A,TUBB4B,CENPS,TUBB3,NUF2,RANBP2,NDEL1,DYNC1I1,PFN2,TUBA1A,CENPQ,CENPF,DYNC1LI2,CENPK,TUBB6,DIAPH2,TUBB8,DVL3,FMNL3,ACTB,CDC42,ACTG1,EVL,RHOA,PPP2R5D,PPP2R5A,CENPP,ITGB3BP,MIS12,TUBAL3,NUP160,CENPN,RHOB,TUBA1B,DYNC1LI1,CENPM,PMF1,PPP2R5C,RHOD,ZWINT,RHOC,KIF18A,KNTC1,PFN1,CENPH,TUBB2A,DYNC1I2,NSL1,ERCC6L,B9D2,SPC25,SKA2,RAC1,ZWILCH,NUP107,TUBA4A,DIAPH1,CKAP5,DSN1,SEH1L,DAAM1,BUB1,XPO1,BUB1B,SGO2,NDE1,TAOK1,CENPL,TUBA4B,TUBB4A,NUP43,SGO1,AURKB,MAD1L1,DIAPH3,INCENP,FMNL1,PPP2R5E,PLK1,AHCTF1,PAFAH1B1,SPC24,TUBA3C,CENPE,FMNL2,CENPI,CLASP2,SRGAP2,KIF2B,BIRC5,CENPO,DVL1,CDC20,MRTFA,PPP1CC,NDC80,TUBB2B,SRC,SEC13,CENPT,NUP85,DVL2,TUBA1C,PPP2CB,TUBB8B,BUB3,CENPC,CDCA8,TUBB1,CLIP1
Regulation of CDH11 mRNA translation by microRNAs	R-HSA-9759811	0.3181661478417744	-0.0	1.0	1.0	1.0	7	TNRC6B,TNRC6A	MIR200C,CDH11,AGO1,AGO4,AGO3,TNRC6A,TNRC6C,MOV10,TNRC6B
Processing of SMDT1	R-HSA-8949664	0.25405451844153515	-0.0	1.0	1.0	1.0	6	PHB1,SPG7	PHB1,SPG7,PARL,STOML2,AFG3L2,MCU,SMDT1,MICU2,MAIP1,PMPCB,PMPCA,PHB2,YME1L1,MICU3,MCUB
Regulation of RAS by GAPs	R-HSA-5658442	0.21660103968147731	-0.0	1.0	1.0	1.0	26	PSMA4,SPRED2	PSMB5,PSMA6,RASA2,HRAS,ADRM1,UBB,CUL3,PSMD8,PSMD3,PSMD13,RASA3,PSMB3,PSMA4,PSMD1,KRAS,PSMC6,SPRED2,PSMB2,UBA52,PSMA7,SPRED3,PSMC4,NRAS,RASAL3,PSMD6,RASAL1,PSMA1,PSMC3,RPS27A,PSMC5,PSMB4,PSMD11,NF1,SPRED1,PSMA2,PSMC1,RASAL2,PSMD7,KBTBD7,SYNGAP1,SEM1,RASA1,DAB2IP,RASA4,PSMA3,PSMC2,PSMD14,PSMA5,PSMD2,PSMD12,UBC,PSMB1,PSMB6,RBX1
Regulation of PTEN stability and activity	R-HSA-8948751	0.23184097402319392	-0.0	1.0	1.0	1.0	29	PSMA4,WWP2	PSMB7,PSMB5,PSMA6,ADRM1,UBB,PSMD8,USP13,PSMD3,PSMD13,TNKS,TNKS2,AKT2,PSMB3,PSMD1,PSMC6,PSMA4,TRIM27,PSMB2,UBA52,PSMA7,PSMC4,PTEN,XIAP,PSMD6,PSMA1,RNF146,PSMC3,NEDD4,RPS27A,FRK,MKRN1,PSMC5,AKT1,PSMB4,PSMD11,PSMA2,PSMC1,PSMD7,AKT3,SEM1,WWP2,PSMA3,PSMC2,PSMD14,PSMA5,CSNK2A2,PSMD2,PSMD12,UBC,PSMB1,CSNK2A1,PSMB6,PREX2,CSNK2B,STUB1
Regulation of PTEN mRNA translation	R-HSA-8943723	0.24872423344981257	-0.0	1.0	1.0	1.0	7	TNRC6B	PTEN,AGO1,AGO4,AGO3,TNRC6A,TNRC6C,MOV10,TNRC6B
Regulation of PLK1 Activity at G2/M Transition	R-HSA-2565942	0.29763190082416224	-0.0	1.0	1.0	1.0	30	CEP57,CDK5RAP2,CEP43	UBB,SSNA1,PRKAR2B,CEP41,CLASP1,CEP63,RAB8A,CEP78,NEDD1,UBA52,DYNLL1,OFD1,CEP164,CEP57,DYNC1I2,BORA,TUBG1,ODF2,CNTRL,RPS27A,CDK1,DYNC1H1,HAUS5,PRKACA,PPP2R1A,FBXW11,AURKA,YWHAE,TUBA4A,NINL,ACTR1A,SKP1,CSNK1E,CKAP5,HAUS4,CEP72,ALMS1,MAPRE1,NDE1,CEP135,CETN2,SFI1,PPP1CB,TUBB4A,HAUS6,CSNK1D,SDCCAG8,CEP250,HAUS7,CCNB1,CCP110,PLK1,AJUBA,AKAP9,HAUS8,HAUS3,PCM1,TUBB4B,CEP43,CEP152,PAFAH1B1,HAUS1,YWHAG,CEP70,TUBB,CEP76,PCNT,HAUS2,DCTN1,CDK5RAP2,CEP131,TUBA1A,CEP192,NEK2,PLK4,BTRC,OPTN,CUL1,CEP290,HSP90AA1,UBC,PPP1R12B,DCTN3,PPP1R12A,CPAP,DCTN2
Regulation of NPAS4 mRNA translation	R-HSA-9768778	0.3489988434776157	-0.0	1.0	1.0	1.0	7	TNRC6B,TNRC6A	AGO2,AGO1,AGO4,AGO3,TNRC6A,TNRC6C,MOV10,TNRC6B
Processive synthesis on the lagging strand	R-HSA-69183	0.30107311849277146	-0.0	1.0	1.0	1.0	5		PRIM2,POLD1,PRIM1,LIG1,PCNA,POLD3,POLD2,POLA2,POLD4
Purine catabolism	R-HSA-74259	0.25595050846493045	-0.0	1.0	1.0	1.0	5		NT5C1A,DNPH1,ITPA,GDA,XDH,NT5C,NT5C1B,PNP,NT5C2
Purinergic signaling in leishmaniasis infection	R-HSA-9660826	0.34457114970681346	-0.0	1.0	1.0	1.0	12	NFKB1	ENTPD5,RELA,C3AR1,P2RX7,NFKB2,IL1A,IL1B,HSP90AB1,NT5E,P2RX4,HMOX1,APP,PSTPIP1,TXNIP,SUGT1,C3,NFKB1,GSDMD,TXN,MEFV,CASP1,PYCARD,CTSG,NLRP3,IL18
RAB GEFs exchange GTP for GDP on RABs	R-HSA-8876198	0.25841737032379575	-0.0	1.0	1.0	1.0	42	RAB18,RAB27B,DENND1A,DENND1B,SBF2,RAB5B	GDI2,DENND1B,DENND3,MON1A,RABGEF1,DENND6B,TRAPPC6A,DENND2D,RIN1,TRAPPC11,RAB8A,TRAPPC3,HPS1,RAB9B,RAB27A,RAB6B,RAB13,TRAPPC2,RAB32,RAB39A,RAB7B,RAB3A,RAB3GAP1,TRAPPC4,AKT1,SBF2,RIC1,YWHAE,RAB1B,DENND1C,DENND2B,RAB14,RIN3,CCZ1B,TRAPPC13,CCZ1,HPS4,RAB21,DENND1A,DENND2C,GDI1,RAB38,ALS2,TRAPPC10,SBF1,RAB5C,GAPVD1,ANKRD27,TRAPPC1,TRAPPC5,RAB35,RINL,MON1B,TRAPPC12,DENND5A,RIN2,DENND4C,DENND4B,RAB9A,TRAPPC2L,RAB12,AKT2,RAB7A,DENND4A,RAB1A,RAB31,CHML,RAB6A,CHM,DENND5B,RAB5A,DENND2A,TRAPPC6B,RAB27B,ULK1,RAB5B,TRAPPC8,DENND6A,RAB3GAP2,RAB3IL1,AKT3,RAB8B,RAB39B,RAB18,RAB10,TRAPPC9,RGP1,ALS2CL,RAB3IP
RAB geranylgeranylation	R-HSA-8873719	0.2603212299657036	-0.0	1.0	1.0	1.0	25	RAB27B,RAB18,RAB5B	RAB2B,RAB8A,RAB11A,RAB34,RAB3B,RAB40A,RAB27A,RAB9B,RAB6B,RAB13,RAB32,RAB39A,RAB7B,RAB3A,RAB22A,RAB15,RAB17,RAB1B,RAB30,RAB11B,RAB14,RAB23,RAB21,RAB20,RAB40C,RAB38,RAB40B,RAB5C,RAB35,RAB4A,RAB42,RAB3C,RAB43,RAB9A,RAB12,RAB41,RAB7A,RAB44,RAB1A,RAB4B,RABGGTA,RAB31,CHML,RAB6A,RAB19,CHM,RAB5A,RAB26,RAB27B,RAB33B,RAB36,RAB5B,RAB33A,RAB29,PTP4A2,RAB24,RAB8B,RAB39B,RAB18,RAB37,RAB10,RAB3D,RAB2A,RABGGTB
RAC1 GTPase cycle	R-HSA-9013149	0.3326672042475547	-0.0	1.0	1.0	1.0	104	VRK2,VAV3,NCF1,FERMT2,CDC42,SWAP70,ARHGAP42,CAV1,DOCK3,ARHGAP26,NCF4,FAM13A,MCF2L,PIK3R1,WASF3,PKN2,TAGAP,PREX1,PLEKHG1,NGEF,ARHGAP15,JAG1,ARHGAP27,FGD5	ITGB1,WIPF3,ARHGAP42,ARHGEF7,WASL,ARHGAP15,TFRC,ABI2,NGEF,ABR,PAK2,FGD5,CDC42BPA,ARHGAP45,MYO9B,ARHGAP17,ARHGAP30,ARHGAP26,CYBA,ARHGAP1,SPATA13,PLEKHG4,CYBB,NCF2,VAV2,PAK5,WIPF2,FARP1,IQGAP1,DOCK10,RACGAP1,NISCH,BRK1,DOCK5,ABL2,BAIAP2L1,SNAP23,DOCK6,ALS2,ARHGEF6,WASF3,PIK3CA,CHN2,CYFIP2,KTN1,TAOK3,PARD6A,ARHGDIB,DOCK2,ARHGAP12,DOCK1,DEF6,RAB7A,EMD,NCKAP1L,ARHGAP24,ARHGAP9,LEMD3,ARHGEF19,YKT6,GNA13,PLEKHG3,ARHGAP31,VAV1,NOX3,DOCK7,PKN2,FARP2,MCF2L,ARHGDIA,VRK2,IQGAP2,CDC42,PLEKHG6,TRIO,EPHA2,PAK1,TIAM1,SRGAP3,PAK6,ECT2,OPHN1,NHS,BCR,SH3BP1,ERBIN,PLD1,FERMT2,PLEKHG2,VAV3,ARHGAP10,PLD2,ABI1,ARHGAP33,DOCK9,VANGL1,ARHGEF39,ARHGAP39,IQGAP3,KALRN,ARHGAP21,AMIGO2,ARHGEF15,LBR,PREX1,DOCK3,ARHGAP5,GIT2,RAC1,CDC42EP4,RASGRF2,GARRE1,PAK4,NOXO1,WASF2,CHN1,ARHGAP4,ARHGEF11,WAS,PIK3R1,DOCK11,NOX1,ARAP1,DEPDC1B,ARAP3,SWAP70,SLC1A5,TAGAP,DIAPH3,ARHGAP29,PAK3,ARHGEF25,FAM13B,FMNL1,ARHGEF10,MPP7,PIK3R2,BAIAP2,ARHGAP35,ARHGAP25,CIT,CDC42EP1,DLC1,VAMP3,WASF1,CYFIP1,ARHGAP27,GMIP,NCKAP1,SOS1,ARHGAP32,DOCK8,SRGAP2,ARAP2,MCF2,MCAM,ARHGEF5,NCF1,ARHGAP23,WIPF1,RALBP1,ARHGAP44,PLEKHG1,NOXA1,TIAM2,ARHGEF4,SYDE2,ARHGEF18,ARHGAP22,FAM13A,GIT1,PIK3R3,LAMTOR1,ARHGAP20,PKN1,DOCK4,TMPO,CAV1,SOS2,SRGAP1,PREX2,NCF4,JAG1
RAC2 GTPase cycle	R-HSA-9013404	0.3454365846290414	-0.0	1.0	1.0	1.0	47	VRK2,VAV3,ARHGAP42,CAV1,NCF1,PIK3R1,MTX1,CDC42,DOCK3,ARHGAP26,PREX1,SWAP70,NCF4	VAV3,ITGB1,SAMM50,ARMCX3,ARHGAP42,PLD2,ABI1,SLITRK5,VAPB,RAC2,TFRC,VANGL1,ARHGAP39,ABI2,ABR,PAK2,ARHGAP21,ARHGAP17,LBR,PREX1,DOCK3,GIT2,ARHGAP26,CYBA,ARHGAP1,CDC42EP4,CYBB,NCF2,VAV2,GARRE1,PAK4,IQGAP1,DOCK10,RACGAP1,WASF2,ANKLE2,PIK3R1,BRK1,BAIAP2L1,DEPDC1B,SWAP70,PIK3CA,DIAPH3,TAOK3,MPP7,PIK3R2,DOCK2,ARHGAP35,CDC42EP1,VAMP3,DOCK1,MTX1,CYFIP1,DEF6,NCKAP1,DSG2,RAB7A,EMD,NCKAP1L,ARHGAP32,LEMD3,MCF2,MCAM,NCF1,VAV1,STBD1,ARHGDIA,VRK2,LMAN1,CDC42,GIT1,TRIO,EPHA2,LAMTOR1,PIK3R3,PAK1,TIAM1,SYDE1,OPHN1,NHS,BCR,TMPO,DOCK4,CAV1,NCF4,ERBIN,PGRMC2
Regulation of HSF1-mediated heat shock response	R-HSA-3371453	0.21664479834132536	-0.0	1.0	1.0	1.0	35	MAPK3,RPA1,BAG5,POM121C,ATM,BAG3	BAG5,NUP93,RPS19BP1,NUP35,ATM,UBB,RPA1,NDC1,BAG3,HSPA4,HSPA6,POM121C,HSPA12B,NUP133,NUP98,ST13,MAPKAPK2,HSPA1A,NUP58,HSPB1,NUP62,HSPA12A,NUP37,NUP155,YWHAE,NUP107,DEDD2,BAG4,SEH1L,NUP50,POM121,NUP153,NUP42,HSPA13,DNAJC2,TPR,NUP43,HSPA1B,HSPB2,NUP214,SIRT1,AAAS,CRYBA4,DNAJB1,NUP205,NUP54,HIKESHI,ATR,HSPA9,RPA2,HSF1,MAPK1,FKBP4,RANBP2,NUP210,CCAR2,NUP188,DNAJB6,HSPA2,MRPL18,COL4A6,DNAJC7,HSPA1L,BAG2,GML,SEC13,TNFRSF21,NUP85,HSPA8,HSPA14,RAE1,HSPH1,MAPK3,NUP88,BAG1,SERPINH1,HSPA5,NUP160,RLN1,HSPA4L,RPA3
RAF activation	R-HSA-5673000	0.35116830262814835	-0.0	1.0	1.0	1.0	23	MRAS,MARK3,CAMK2D,JAK2	MAP2K2,CAMK2G,PPP2R5C,MRAS,KRAS,CAMK2A,ARAF,NRAS,MAP3K11,CAMK2D,CAMK2B,PPP1CC,BRAP,PPP2R1A,SRC,JAK2,PHB1,MAP2K1,PPP2R5B,PPP2CB,MARK3,PPP2R5D,PPP2R5A,KSR1,PPP2R1B,PPP1CB,YWHAB,BRAF,PPP2CA,CALM1,RAF1,SHOC2,PPP2R5E
Pregnenolone biosynthesis	R-HSA-196108	0.22891127698188604	-0.0	1.0	1.0	1.0	7	STARD3NL,FDX1,STARD6,STARD4,TSPOAP1	FDX2,TSPOAP1,CYP11A1,FDX1,FDXR,AKR1B1,STARD3,STARD4,STARD3NL,TSPO,STARD6
Formation of annular gap junctions	R-HSA-196025	0.32950839473367644	-0.0	1.0	1.0	1.0	6	DNM1,DAB2,CLTC,ACTB,GJA1	GJA1,CLTB,CLTCL1,DNM1,ACTB,CLTA,ACTG1,AP2M1,CLTC,DAB2
Mitochondrial protein degradation	R-HSA-9837999	0.20617190454726297	-0.0	1.0	1.0	1.0	37	ALDH2	MRPS10,STAR,SLC25A6,ARG2,ACOT2,MT-ND6,MRPS2,ATP5F1C,ATP5F1B,ATP5PO,UQCRQ,APP,ATP5F1A,BDH1,NADK2,NDUFB6,HSD17B10,OMA1,ME2,ATP5PF,TIMM17A,ECI1,ACO2,PRKACA,COX4I1,MT-CO1,TIMM10,LONP1,DLD,OXCT1,STARD7,MT-ND2,AFG3L2,CLPX,ATP5PD,NDUFV3,CS,TIMM9,MT-CO2,FECH,TFAM,UQCRC2,PDHB,ATP5MG,CHCHD2,TWNK,SLC25A5,MT-ND1,ALDH1B1,ALAS1,SSBP1,NDUFA13,PDHA1,SPG7,HSPA9,MRPL12,MT-ATP6,PCCB,CLPP,HMGCS2,ACAD8,ECH1,COX5A,SHMT2,PDK1,OPA1,COX5B,SMDT1,ACADSB,OGDH,ALDH2,NDUFA2,GLUD1,PRELID1,FH,PMPCA,MRPL32,YME1L1,HSPD1,HADH,IARS2,TRIAP1,DBT,SLC25A6,ACAT1,TIMM22,OXSM,ALDH18A1,IDH2,NDUFS3,SUCLG2,LDHD,NDUFV1,HTRA2,IDH3A,MICU2,NDUFS1,MT-ND5
Metalloprotease DUBs	R-HSA-5689901	0.3096176672998097	-0.0	1.0	1.0	1.0	13		UBB,KAT2B,H2AC20,H2AC6,UBA52,RPS27A,H2AC4,H2AC13,H2AC11,BABAM2,H2AC25,H2AC18,H2AC16,ABRAXAS2,BRCC3,ABRAXAS1,H2AC17,H2AC19,H2AC7,BARD1,BABAM1,MYSM1,H2AC21,STAMBP,H2AC1,PSMD14,H2AC14,STAM,UBC,UIMC1,H2AC15,H2AC12,STAMBPL1,EP300,NLRP3,H2AC8
Signaling by high-kinase activity BRAF mutants	R-HSA-6802948	0.23456364209315583	-0.0	1.0	1.0	1.0	23	FGG,MARK3	FN1,HRAS,MAP2K2,MAPK1,RAP1B,KRAS,TLN1,VCL,ARAF,NRAS,APBB1IP,ITGB3,CNKSR1,SRC,PEBP1,CNKSR2,FGB,CSK,MAP2K1,MAPK3,ACTB,IQGAP1,ACTG1,MARK3,ITGA2B,ARRB1,KSR1,RAP1A,ARRB2,KSR2,YWHAB,BRAF,VWF,FGG,RAF1
Glucagon-type ligand receptors	R-HSA-420092	0.2032718223609538	-0.0	1.0	1.0	1.0	19	GIPR,GLP1R	SCTR,GNG3,GNB2,VIP,VIPR2,GLP1R,GNG12,GHRH,GHRHR,GNG13,VIPR1,GNG5,GNG2,ADCYAP1,GNG10,GNAS,GNGT1,GLP2R,GNG7,GNG4,GNB5,GIP,GCG,GNGT2,GIPR,ADCYAP1R1,GCGR,GNB3,GNG11,SCT,GNG8,GNB1
Glycosphingolipid catabolism	R-HSA-9840310	0.2595937501349397	-0.0	1.0	1.0	1.0	11		ARSF,GLA,GLB1L3,GALC,SMPD2,NEU2,GLB1L2,ARSD,NEU1,ARSB,GM2A,ARSG,ARSH,M6PR,ENPP7,SUMF1,SUMF2,HEXA,ASAH2,ARSA,GLB1,GLB1L,NEU3,HEXB,GBA1,ARSL,NEU4,STS,ARSI,GBA2,ASAH1,SMPD1,SMPD4,ARSK,CTSA,SMPD3,PSAP
Signaling by Retinoic Acid	R-HSA-5362517	0.3561165145493738	-0.0	1.0	1.0	1.0	9	RARB	PDHA1,DLAT,DLD,RARB,RARA,RXRB,PDK4,RXRG,RXRA,PDK1,PDK2,PDHA2,PDHB,PDK3,CRABP2,FABP5,PDHX,RARG
Signaling by ROBO receptors	R-HSA-376176	0.25398662526820726	-0.0	1.0	1.0	1.0	11	CXCR4	ROBO2,SLIT2,EVL,PFN1,NRP1,PFN2,ROBO1,ENAH,SLIT1,VASP,SLIT3,FLRT3,CXCL12,CXCR4
Signaling by RAF1 mutants	R-HSA-9656223	0.3480251050196559	-0.0	1.0	1.0	1.0	28	FGG,MARK3,CAMK2D,JAK2	FN1,HRAS,MAP2K2,CAMK2G,MAPK1,RAP1B,KRAS,TLN1,VCL,CAMK2A,ARAF,NRAS,APBB1IP,ITGB3,CNKSR1,CAMK2D,CAMK2B,SRC,JAK2,CNKSR2,FGB,CSK,MAP2K1,MAPK3,ACTB,IQGAP1,ACTG1,MARK3,ITGA2B,ARRB1,KSR1,RAP1A,ARRB2,KSR2,YWHAB,BRAF,VWF,FGG,CALM1,RAF1
